id,name,parentid,x,y,z,description,shortname,catchment,fgroup,fcst_pp,esp,hefs,snowupdate,spatial_display,gage,gage_fcst,precip,nwm,snotel,snowcourse
PAPN,Pilot Point,,-157.57,57.58,17.4,Metar site,PAPN,,S_West,,,,,,Y,,Y,,,
PAPO,Point Hope,,-166.796667,68.35,3.7,Metar site,PAPO,,Northsl,,,,,,Y,,Y,,,
PAPR,Prospect Creek,,-150.65,66.816667,337.1,Metar site,PAPR,,Northsl,,,,,,Y,,Y,,,
PAPT,Puntilla,,-152.75,62.1,558.4,Metar site,PAPT,,Matsu,,,,,,Y,,Y,,,
PAQT,Nuiqsut,,-150.988333,70.213611,17.4,Metar site,PAQT,,Northsl,,,,,,Y,,Y,,,
PARA2,PARA2,,-141.3,62.8,2200,Paradise Hill snowcourse,PARA2,,Alaska,,,,,,Y,,Y,,,Y
PARC,Arctic Village,,-145.538056,68.100556,635.8,Metar site,PARC,,Northsl,,,,,,Y,,Y,,,
PARD,Red Dog Mine,,-162.833333,68.133333,300.8,Metar site,PARD,,Northsl,,,,,,Y,,Y,,,
PARS,Russian Mission,,-161.3275,61.781389,106.7,Metar site,PARS,,Midyukon,,,,,,Y,,Y,,,
PARY,Ruby,,-155.471667,64.733611,199,Metar site,PARY,,Midyukon,,,,,,Y,,Y,,,
PASA,Savoonga,,-170.493333,63.686667,16.8,Metar site,PASA,,S_West,,,,,,Y,,Y,,,
PASC,Deadhorse,,-148.461667,70.195,17.4,Metar site,PASC,,Northsl,,,,,,Y,,Y,,,
PASD,Sand Point,,-160.518333,55.316667,6.7,Metar site,PASD,,S_West,,,,,,Y,,Y,,,
PASH,Shishmaref,,-166.053333,66.258333,2.1,Metar site,PASH,,Northsl,,,,,,Y,,Y,,,
PASI,Sitka,,-135.364722,57.048056,6.4,Metar site,PASI,,Southeast,,,,,,Y,,Y,,,
PASK,Selawik,,-159.99,66.601667,7.6,Metar site,PASK,,Northsl,,,,,,Y,,Y,,,
PASL,Sleetmute,,-157.153333,61.71,68.6,Metar site,PASL,,Kuskokwim,,,,,,Y,,Y,,,
PASM,Saint Marys,,-163.3,62.061667,97.5,Metar site,PASM,,Midyukon,,,,,,Y,,Y,,,
PASN,Saint Paul Island,,-170.220833,57.155833,8.5,Metar site,PASN,,Northsl,,,,,,Y,,Y,,,
PASO,Seldovia,,-151.704444,59.446667,8.8,Metar site,PASO,,Kenai,,,,,,Y,,Y,,,
PASP,PASP,,-147.55,61.816667,798.6,Sheep Mountain Lodge,PASP,,Matsu,,,,,,Y,,Y,,,
PASV,Sparrevohn,,-155.55,61.1,479.5,Metar site,PASV,,S_West,,,,,,Y,,Y,,,
PASW,PASW,,-151.19,61.966667,45.7,Skwentna,PASW,,Matsu,,,,,,Y,,Y,,,
PASX,Soldotna,,-151.036667,60.475,32.6,Metar site,PASX,,Kenai,,,,,,Y,,Y,,,
PASY,Shemya AFB,,-174.116667,52.716667,29.6,Metar site,PASY,,S_West,,,,,,Y,,Y,,,
PATA,Tanana,,-152.1,65.166667,70.7,Metar site,PATA,,Tanana,,,,,,Y,,Y,,,
PATC,Tin City,,-167.916667,65.566667,82,Metar site,PATC,,Northsl,,,,,,Y,,Y,,,
PATG,Togiak,,-160.395,59.053333,3.7,Metar site,PATG,,S_West,,,,,,Y,,Y,,,
PATK,PATK,,-150.095,62.32,108.5,Talkeetna,PATK,,Matsu,,,,,,Y,,Y,,,
PATL,Tatalina,,-155.966667,62.9,293.8,Metar site,PATL,,S_West,,,,,,Y,,Y,,,
PATO,PATO,,-148.846111,60.784167,31.4,Portage Glacier,PATO,,Anch,,,,,,Y,,Y,,,
PATQ,Atqasuk,,-157.435833,70.467222,29.3,Metar site,PATQ,,Northsl,,,,,,Y,,Y,,,
PATW,Cantwell,,-148.9,63.4,655.3,Metar site,PATW,,Matsu,,,,,,Y,,Y,,,
PAUN,Unalakleet,,-160.796667,63.888333,4.5,Metar site,PAUN,,Northsl,,,,,,Y,,Y,,,
PAUO,PAUO,,-150.05,61.75,62.5,Willow,PAUO,,Matsu,,,,,,Y,,Y,,,
PAVC,King Cove,,-162.27,55.17,47.2,Metar site,PAVC,,S_West,,,,,,Y,,Y,,,
PAVD,Valdez,,-146.246667,61.135,36.6,Metar site,PAVD,,Copper,,,,,,Y,,Y,,,
PAVL,Kivalina,,-164.5425,67.731111,3.1,Metar site,PAVL,,Northsl,,,,,,Y,,Y,,,
PAVW,PAVW,,-146.35,61.133333,7,Valdez,PAVW,,Copper,,,,,,Y,,Y,,,
PAWD,Seward,,-149.418611,60.126944,6.7,Metar site,PAWD,,Kenai,,,,,,Y,,Y,,,
PAWG,Wrangell,,-132.368333,56.485,13.4,Metar site,PAWG,,Southeast,,,,,,Y,,Y,,,
PAWI,Wainwright,,-160.006667,70.638611,9.1,Metar site,PAWI,,Northsl,,,,,,Y,,Y,,,
PAWN,Noatak,,-162.975,67.566667,18.3,Metar site,PAWN,,Northsl,,,,,,Y,,Y,,,
PAWR,Whittier,,-148.683333,60.766667,18.3,Metar site,PAWR,,Copper,,,,,,Y,,Y,,,
PAWS,Wasilla,,-149.45,61.58,106.1,Metar site,PAWS,,Matsu,,,,,,Y,,Y,,,
PAXK,Paxson,,-145.5,63.033333,823,Metar site,PAXK,,Copper,,,,,,Y,,Y,,,
PAYA,Yakutat,,-139.662778,59.510278,11,Metar site,PAYA,,Southeast,,,,,,Y,,Y,,,
PAZK,Eureka Lodge,,-147.166667,61.95,1002.5,Metar site,PAZK,,Matsu,,,,,,Y,,Y,,,
PCKA2,Preacher Creek RAWS,,-144.03,65.923333,316.4,RAWS site nr Circle,PCKA2,,Upyukon,,,,,,Y,,Y,,,
PCRA2,PCRA2,,-163.105278,65.000278,152.4,Paragon Creek Snotel,PCRA2,,Midyukon,,,,,,Y,,Y,,Y,
PECA2,Pelican,,-136.229167,57.960556,0,JNU Coop site,PECA2,,Southeast,,,,,,Y,,Y,,,
PECH1,Waipio,,-158.017,21.417,0,,PECH1,,Hawaii,,,,,,Y,,Y,,,
PELQ9,PELQ9,,-137.33,62.83,1550,Pelly Farm snowcourse,PELQ9,,Alaska,,,,,,Y,,Y,,,Y
PERH1,Puhe CS,,-155.821,20.025,0,,PERH1,,Hawaii,,,,,,Y,,Y,,,
PFSH1,Palolo Fire Station,,-157.794,21.299,0,,PFSH1,,Hawaii,,,,,,Y,,Y,,,
PFYA2,PFYA2,,-145.248333,66.571667,140.5,NWS modeled basin - Porcupine River at Fort Yukon,PFYA2,,Porcupine,,,,,,Y,Y,Y,,,
PFYU,Fort Yukon,,-145.248333,66.571667,140.5,Metar site,PFYU,,Upyukon,,,,,,Y,,Y,,,
PGRA2,PGRA2,,-151.847222,59.335556,91.4,Port Graham Snotel,PGRA2,,Kenai,,,,,,Y,,Y,,Y,
PHAH1,Pahoa,,-154.973,19.541,0,,PHAH1,,Hawaii,,,,,,Y,,Y,,,
PHJR,PHJR,,-158.07,21.307,4,Kalaeloa Airport,PHJR,,Hawaii,,,,,,Y,,Y,,,
PHKO,PHKO,,-156.046,19.739,10,Kona Intl Airport,PHKO,,Hawaii,,,,,,Y,,Y,,,
PHLA2,PHLA2,,-145.4675,63.240833,1127.8,USGS gage - Phelan Creek nr Paxson,PHLA2,,Tanana,,,,,,Y,Y,Y,,,
PHLI,PHLI,,-159.339,21.976,10,Lihue Airport,PHLI,,Hawaii,,,,,,Y,,Y,,,
PHNL,PHNL,,-157.923,21.319,4,Honolulu Intl Airport,PHNL,,Hawaii,,,,,,Y,,Y,,,
PHRH1,Puho CS,,-155.907,19.422,0,,PHRH1,,Hawaii,,,,,,Y,,Y,,,
PHTO,PHTO,,-155.049,19.72,10,Hilo Intl Airport,PHTO,,Hawaii,,,,,,Y,,Y,,,
PIIH1,Piihonua,,-155.137,19.718,0,,PIIH1,,Hawaii,,,,,,Y,,Y,,,
PIKA2,PIKA2,,-158.01,64.39,130,Pike Trap Lake snow course,PIKA2,,Alaska,,,,,,Y,,Y,,,
PKAH1,Pohakuloa Kipuka Alala,,-155.884,19.667,0,,PKAH1,,Hawaii,,,,,,Y,,Y,,,
PKKH1,Pui Kukui,,-156.85,20.89,5771,,PKKH1,,Hawaii,,,,,,Y,,Y,,,
PKMH1,PTA Keamuka,,-155.82,19.9,3366,,PKMH1,,Hawaii,,,,,,Y,,Y,,,
PKSH1,PKSH1,,-157.788,21.307,105.183,Pukele Stream,PKSH1,,Hawaii,,,,,,Y,,Y,Y,,
PKWH1,Pohakuloa West,,-155.723,19.772,0,,PKWH1,,Hawaii,,,,,,Y,,Y,,,
PKYA2,PKYA2,,-152.27,62.95,2025,Purkeypile Mine snowcourse,PKYA2,,Alaska,,,,,,Y,,Y,,,
PLCA2,Parks Hwy at Little Coal Creek,,-149.764722,62.889167,0,RWIS site SW of Cantwell,PLCA2,,Matsu,,,,,,Y,,Y,,,
PLHH1,Palehua,,-158.142,21.385,2370,,PLHH1,,Hawaii,,,,,,Y,,Y,,,
PLIH1,Pali 2,,-155.291,19.325,0,,PLIH1,,Hawaii,,,,,,Y,,Y,,,
PLRH1,PLRH1,,-159.679167,22.098333,1021.1,Puu Lua,PLRH1,,Hawaii,,,,,,Y,,Y,,,
PLTQ9,PLTQ9,,-132.05,63.52,2725,Plata Airstrip snowcourse,PLTQ9,,Alaska,,,,,,Y,,Y,,,
PMHH1,Poamoho,,-157.96,21.53,2480,,PMHH1,,Hawaii,,,,,,Y,,Y,,,
PMKA2,PMKA2,,-150.021389,61.389167,61,Point Mackenzie Snotel,PMKA2,,Matsu,,,,,,Y,,Y,,,
PMLH1,Puu Mali,,-155.5,19.926,7103,,PMLH1,,Hawaii,,,,,,Y,,Y,,,
PMNA2,Galena RAWS,,-155.558333,64.105,285,RAWS at Poorman Landing Strip,PMNA2,,Midyukon,,,,,,Y,,Y,,,
PNSH1,PNSH1,,-157.899,21.556,64.634,Punaluu Stream,PNSH1,,Hawaii,,,,,,Y,,Y,Y,,
POAH1,Poahmoho,,-158.089,21.538,0,,POAH1,,Hawaii,,,,,,Y,,Y,,,
POIH1,POIH1,,-159.43,21.88,50,Poipu,POIH1,,Hawaii,,,,,,Y,,Y,,,
POPH1,POPH1,,-159.695833,22.040833,652.9,Puu Opae nr Kekaha,POPH1,,Hawaii,,,,,,Y,,Y,,,
POWA2,POWA2,,-145.616667,60.583333,33.5,Retired USGS Site - Power Creek abv Eyak Lake,POWA2,,Copper,,,,,, ,Y,Y,,,
PPIZ,Point Lay,,-163.016667,69.733333,6.1,Metar site,PPIZ,,Northsl,,,,,,Y,,Y,,,
PPLH1,Pahala,,-155.48,19.201,0,,PPLH1,,Hawaii,,,,,,Y,,Y,,,
PPLQ2,Pulpit Lake BC,,-129.6,57.53,6150,,PPLQ2,,Southeast,,,,,,Y,,Y,,,
PPRH1,Pupkea,,-158.02,21.6,1160,,PPRH1,,Hawaii,,,,,,Y,,Y,,,
PPWH1,Papaikou Well,,-155.131,19.789,0,,PPWH1,,Hawaii,,,,,,Y,,Y,,,
PRBA2,PRBA2,,-148.54,70.17,9.1,Prudhoe Bay Snotel,PRBA2,,Northsl,,,,,,Y,,Y,,Y,
PRBQ9,PRBQ9,,-140.891111,67.424167,182.9,WSC gage - Porcupine River nr Border,PRBQ9,,Porcupine,,,,,,Y,Y,Y,,,
PRCA2,PRCA2,,-142.479,67.079,180,Porcupine River at mouth of Coleen River,PRCA2,,Porcupine,,,,,,Y,Y,Y,,,
PRGA2,PRGA2,,-132.93,56.77,1650,Petersburg Ridge snowcourse,PRGA2,,Southeast,,,,,,Y,,Y,,,Y
PRIH1,PRIH1,,-159.443333,22.211389,100,Princeville Airport,PRIH1,,Hawaii,,,,,,Y,,Y,,,Y
PROQ9,PROQ9,,-139.81,67.58,189.9,Porcupine River at Old Crow,PROQ9,,Porcupine,,,,,,Y,Y,Y,,,
PRXQ9,PRXQ9,,-136.580556,62.829722,0,WSC gage - Pelly River at Pelly Crossing (YT),PRXQ9,,Yuk_Can,,,,,,Y,Y,Y,,,
PSJA2,Port San Juan,,-148.067222,60.050278,12.2,ANC Coop site,PSJA2,,Anch,,,,,,Y,,Y,,,
PSKA2,PSKA2,,-149.68,60.77,1200,Pass Creek snowcourse,PSKA2,,Alaska,,,,,,Y,,Y,,,Y
PSVA2,PSVA2,,-132.93,56.78,550,Petersburg Reservoir snowcourse,PSVA2,,Southeast,,,,,,Y,,Y,,,Y
PTBA2,Point Baker,,-133.621389,56.353333,0,JNU Coop site,PTBA2,,Southeast,,,,,,Y,,Y,,,
PTKA2,PTKA2,,-145.55,65.43,2230,Ptarmigan Creek snowcourse,PTKA2,,Alaska,,,,,,Y,,Y,,,Y
PTMA2,PTMA2,,-146.47,63.8,2400,Ptarmigan Airstrip snow course,PTMA2,,Alaska,,,,,,Y,,Y,,,Y
PTWH1,Pac Tsunami Wng Ctr,,-157.999,21.315,0,,PTWH1,,Hawaii,,,,,,Y,,Y,,,
PUKH1,Pukalani,,-156.333,20.839,0,,PUKH1,,Hawaii,,,,,,Y,,Y,,,
PULH1,Puuanahulu,,-155.77,19.833,0,,PULH1,,Hawaii,,,,,,Y,,Y,,,
PUNH1,Punaluu Pump,,-157.891,21.584,0,,PUNH1,,Hawaii,,,,,,Y,,Y,,,
PWWH1,Puu Waawaa,,-155.845,19.795,0,,PWWH1,,Hawaii,,,,,,Y,,Y,,,
PXKA2,PXKA2,,-145.51,63.034444,813.8,Paxson RAWS and snowcourse,PXKA2,,Copper,,,,,,Y,,Y,,,Y
QRZA2,Quartz Creek RAWS,,-164.65,65.4,130.1,RAWS site nr Nome,QRZA2,,Northsl,,,,,,Y,,Y,,,
RACA2,RACA2,,-150.8,62.62,2220,Ramsdyke Creek snowcourse,RACA2,,Alaska,,,,,,Y,,Y,,,Y
RAKQ9,RAKQ9,,-133.25,64.28,3410,Rackla Lake snowcourse,RAKQ9,,Alaska,,,,,,Y,,Y,,,Y
RBFA2,RBFA2,,-132.33,56.42,500,Rainbow Falls snow course,RBFA2,,Alaska,,,,,,Y,,Y,,,Y
RBKA2,Rabbit Creek Fire Department,,-149.728333,61.084444,0,Handar site,RBKA2,,Anch,,,,,,Y,,Y,,,
RBYA2,RBYA2,,-155.484167,64.7425,45.7,NWS Slope gage - Yukon River at Ruby,RBYA2,,Midyukon,,,,,,Y,Y,Y,,,
RCHA2,RCHA2,,-132.580556,55.218056,262.1,USGS gage - Reynolds Creek nr Hydaburg (discontinued),RCHA2,,Southeast,,,,,,Y,,Y,,,
RCRA2,RCRA2,,-149,63.75,2600,Rock Creek Ridge snowcourse,RCRA2,,Alaska,,,,,,Y,,Y,,,Y
RDRA2,Reindeer River RAWS,,-162.665,61.716111,42.7,RAWS site nr Pilot Station,RDRA2,,Midyukon,,,,,,Y,,Y,,,
RENA2,Renee RAWS,,-146.618056,62.71,929.6,RAWS site nr Paxson,RENA2,,Copper,,,,,,Y,,Y,,,
REPA2,REPA2,,-149.75,60.68,2250,Resurrection Pass snowcourse,REPA2,,Alaska,,,,,,Y,,Y,,,Y
RESA2,RESA2,,-149.587778,60.195278,93,NWS gage - Resurrection River at Exit Glacier Bridge,RESA2,,Kenai,,,,,,Y,Y,Y,,,
RFFQ9,RFFQ9,,-137.37,65.95,2130,Riffs Ridge snowcourse,RFFQ9,,Alaska,,,,,,Y,,Y,,,Y
RHOA2,RHOA2,,-145.33,63.93,1225,Rhoads Creek SNOTEL,RHOA2,,Tanana,,,,,,Y,,Y,,Y,
RHRA2,Richardson Hwy at Rendevous Lodge,,-145.283889,61.260833,590.1,RWIS site,RHRA2,,Copper,,,,,,Y,,Y,,,
RNDA2,Round Lake RAWS,,-153.94,64.684722,173.7,RAWS site nr Ruby,RNDA2,,Midyukon,,,,,,Y,,Y,,,
ROBA2,ROBA2,,-148.97,63.73,2250,Rock Creek Bottom snowcourse,ROBA2,,Alaska,,,,,,Y,,Y,,,Y
ROCA2,Rock Creek Lower RAWS,,-149.008889,63.735,0,RAWS site nr McKinley Park,ROCA2,,Tanana,,,,,,Y,,Y,,,
RPTA2,RPTA2,,-163.366667,64.549722,76.2,Rocky Point Snotel,RPTA2,,Northsl,,,,,,Y,,Y,,Y,
RSHA2,RSHA2,,-161.316667,61.783333,0,NWS Slope gage - Yukon River at Russian Mission,RSHA2,,Midyukon,,,,,,Y,Y,Y,,,
RUFA2,Russian River Ferry,,-149.999167,60.4875,107.9,RWIS site,RUFA2,,Kenai,,,,,,Y,,Y,,,
RUGA2,Ruth Glacier RAWS,,-150.539722,62.726667,1005.8,RAWS site,RUGA2,,Matsu,,,,,,Y,,Y,,,
RUSQ9,RUSQ9,,-133.48,63.2,3480,Russell Lake snowcourse,RUSQ9,,Alaska,,,,,,Y,,Y,,,Y
SALA2,SALA2,,-146.923889,64.472778,192.6,USGS gage - Salcha River nr Salchaket,SALA2,,Tanana,,,,,,Y,Y,Y,,,
SAMA2,Salmon River at Gustavus,,-135.741944,58.444722,30.5,Salmon River at Gustavus,SAMA2,,Southeast,,,,,,Y,Y,,,,
SATQ9,SATQ9,,-136.27,61.48,3630,Satasha Lake snowcourse,SATQ9,,Alaska,,,,,,Y,,Y,,,Y
SBFQ2,SBFQ2,,-131.75,57.486111,268.2,WSC discontinued gage - Stikine River abv Butterfly Cr (BC),SBFQ2,,Southeast,,,,,, ,Y,Y,,,
SBPA2,Bird Point,,-149.350833,60.929167,15.2,RWIS site,SBPA2,,Anch,,,,,,Y,,Y,,,
SCBH1,Schofield Barracks,,-158.22,21.495,0,,SCBH1,,Hawaii,,,,,,Y,,Y,,,
SCCA2,Sinona Creek,,-144.65,62.59,1950,Sinona Creek near Chistochina,SCCA2,,Copper,`,,,,,Y,Y,,Y,,
SCKA2,SCKA2,,-133.1086,55.8014,14.3,USGS gage - Staney Creek nr Klawock,SCKA2,,Southeast,,,,,,Y,Y,Y,,,
SCTA2,SCTA2,,-148.6047,62.8233,457.2,USGS gage - Susitna River nr Chulitna,SCTA2,,Matsu,,,,,,Y,,Y,,,
SCUA2,Sutton Curve,,-148.773889,61.736111,161.5,ANC Mesonet site,SCUA2,,Anch,,,,,,Y,,Y,,,
SDQH1,SDQH1,,-155.294,19.686,1286.585,Saddle Road Quarry,SDQH1,,Hawaii,,,,,,Y,,Y,Y,,
SEAA2,Downtown Seward,,-149.440278,60.106389,39.6,ANC Coop station in Seward,SEAA2,,Anch,,,,,,Y,,Y,,,
SEGA2,South Fork Eagle River,,-149.433333,61.233333,652.3,NWS LARC,SEGA2,,Anch,,,,,,Y,,Y,,,
SFKA2,SFKA2,,-151.928,66.547,149.4,NWS modeled basin - S Fk Koyukuk R,SFKA2,,Koyukuk,,,,,, ,Y,Y,,,
SGCA2,Skagway Customs,,-135.233333,59.516667,274.3,JNU Coop site,SGCA2,,Southeast,,,,,,Y,,Y,,,
SGCQ2,SGCQ2,,-129.945833,58.043889,185.8,WSC discontinued gage - Stikine River at Grand Canyon (BC),SGCQ2,,Southeast,,,,,, ,Y,Y,,,
SGFA2,SGFA2,,-146.27,61.07,550,Sugarloaf Mountain snowcourse,SGFA2,,Alaska,,,,,,Y,,Y,,,
SGLA2,SGLA2,,-146.3,61.08,,Solomon Gulch near Valdez,SGLA2,,Copper,,,,,,Y,Y,,Y,,
SGRA2,SGRA2,,-148.817222,69.015,350.5,USGS gage - Sagavanirktok River nr Pump Station 3 nr Deadhorse,SGRA2,,Northsl,,,,,,Y,Y,Y,,,
SGSA2,Skilak Guard Station RAWS,,-150.460556,60.483889,179.8,RAWS site,SGSA2,,KEnai,,,,,,Y,,Y,,,
SGWA2,SGWA2,,-148.69,69.42,1000,Sagwon SNOTEL,SGWA2,,Northsl,,,,,,Y,,Y,,Y,
SHGA2,SHGA2,,-157.15,66.88,0,NWS Slope gage - Kobuk River at Shungnak,SHGA2,,Northsl,,,,,,Y,,Y,,,
SHIA2,SHIA2,,-149.635,61.225556,149.4,USGS gage - Ship Creek nr Anchorage,SHIA2,,Anch,,,,,,Y,Y,Y,,,
SHJA2,SHJA2,,-144.33,66.91,180,Sheenjek River,SHJA2,,Porcupine,,,,,,,Y,Y,,,
SHLA2,Shelter Cove RAWS,,-131.343333,55.531667,152.4,RAWS site nr Ketchikan,SHLA2,,Southeast,,,,,,Y,,Y,,,
SHRA2,Huffman Road,,-149.848611,61.108889,48.8,RWIS site Anchorage hillside,SHRA2,,Anch,,,,,,Y,,Y,,,
SHWA2,SHWA2,,-145.93,64.2,980,Shaw Creek Flats snowcourse,SHWA2,,Alaska,,,,,,Y,,Y,,,
SIKA2,Sitka CRN,,-135.326667,57.0575,23.8,Climate Reference Network site in Sitka,SIKA2,,Southeast,,,,,,Y,,Y,,,
SILA2,Straight-In Lodge,,-151.34,60.014722,349.3,NWS Handar site nr Caribou Hills,SILA2,,Kenai,,,,,,Y,,Y,,,
SITA2,Little Port Walter,,-134.65,56.383333,4.3,NWS APAID site,SITA2,,Southeast,,,,,,Y,,Y,,,
SIXA2,SIXA2,,-149.425278,60.820833,76.2,USGS gage - Sixmile Creek nr Hope,SIXA2,,Kenai,,,,,,Y,Y,Y,,,
SKGA2,SKGA2,,-135.283333,59.467222,7.8,NWS Wireweight - Skagway River at Skagway,SKGA2,,Southeast,,,,,,Y,Y,Y,,,
SKIA2,SKIA2,,-150.138,60.393,73.2,NWS modeled basin - Skilak River at inflow to Skilak Lake,SKIA2,,Kenai,,,,,, ,Y,Y,,,
SKLA2,SKLA2,,-150.601389,60.466389,73.2,USGS gage - Kenai River blw Skilak Lake,SKLA2,,Kenai,,,,,,Y,Y,Y,,,
SKLNM,Kenai R blw Skilak No Missing,,-150.601389,60.466389,73.2,QINE TS w no missing values,SKLNM,,Kenai,,,,,,Y,,Y,,,
SKWA2,SKWA2,,-151.166944,61.961944,42.7,NWS Slope gage - Skwentna River at Skwentna,SKWA2,,Matsu,,,,,,Y,Y,Y,,,
SLAA2,SLAA2,,-150.173333,67.254722,320,USGS gage - Slate Creek at Coldfoot,SLAA2,,Koyukuk,,,,,,Y,Y,Y,,,
SLCA2,Salcha Ridge RAWS,,-145.51,64.67,784.9,RAWS site Salcha Ridge,SLCA2,,Tanana,,,,,,Y,,Y,,,
SLRA2,Salcha River RAWS,,-146.14,64.59,304.8,RAWS site Salcha River,SLRA2,,Tanana,,,,,,Y,,Y,,,
SMCA2,McHugh Creek,,-149.733611,61.016389,8.8,RWIS site on Seward Hwy at McHugh Creek,SMCA2,,Anch,,,,,,Y,,Y,,,
SMIA2,Seven Mile RAWS,,-149.918333,65.955,250.9,RAWS site nr Fairbanks,SMIA2,,Tanana,,,,,,Y,,Y,,,
SMNA2,SMNA2,,-149.4119,60.1458,24.4,NWS river gage - Salmon Creek nr Seward,SMNA2,,Kenai,,,,,,Y,,Y,,,
SMPA2,Stampede Airstrip,,-150.328056,63.747778,579.1,NPS site in Denali Park,SMPA2,,Tanana,,,,,,Y,,Y,,,
SMTA2,Salmon Trout RAWS,,-141.62,66.8125,673.6,RAWS site nr Fort Yukon,SMTA2,,Upyukon,,,,,,Y,,Y,,,
SNCA2,SNCA2,,-142.709722,61.347778,490.7,May Creek Snotel,SNCA2,,Copper,,,,,,Y,,Y,,Y,
SNFA2,SNFA2,,-145.07,62.22,2280,Sanford River snowcourse,SNFA2,,Alaska,,,,,,Y,,Y,,,Y
SNGA2,SNGA2,,-149.65,60.4,500,Snug Harbor Road snowcourse,SNGA2,,Alaska,,,,,,Y,,Y,,,Y
SNKA2,SNKA2,,-165.507222,64.564167,2.6,NWS Wireweight - Snake River nr Nome,SNKA2,,Northsl,,,,,,Y,,Y,,,
SNOA2,SNOA2,,-149.343889,60.295,143.3,USGS gage - Snow River nr Seward,SNOA2,,Kenai,,,,,,Y,Y,Y,,,
SNPA2,Saint Paul Island CRN,,-170.211944,57.1575,6.1,Climate Reference Network site on St Paul,SNPA2,,Northsl,,,,,,Y,,Y,,,
SOPH1,SOPH1,,-155.668333,18.992778,290.5,South Point,SOPH1,,Hawaii,,,,,,Y,,Y,,,
SOUA2,Soule River NR Hyder,,-130.18,55.83,450,,SOUA2,,Southeast,,,,,,Y,,Y,,,
SPGA2,Portage Glacier,,-148.973333,60.819722,8.5,RWIS site Seward Hwy at Portage Glacier rd,SPGA2,,Anch,,,,,,Y,,Y,,,
SPLA2,SPLA2,,-133.72,58.15,280,Speel River snowcourse,SPLA2,,Alaska,,,,,,Y,,Y,,,Y
SPPA2,Snettisham Power Plant,,-133.738611,58.142222,8.8,JNU Coop site,SPPA2,,Southeast,,,,,,Y,,Y,,,
SPTA2,Skagway Power Station,,-135.316667,59.45,274.3,JNU Coop site,SPTA2,,Southeast,,,,,,Y,,Y,,,
SQLA2,SQLA2,,-157.84,64.8,150,Squirrel Creek snow course,SQLA2,,Alaska,,,,,,Y,,Y,,,Y
SQUA2,SQUA2,,-147.47,62.4,2950,Square Lake snowcourse,SQUA2,,Alaska,,,,,,Y,,Y,,,Y
SRFA2,Strawberry Reef,,-144.856667,60.224167,0.9,NRCS Snotel site Prince William Sound,SRFA2,,Copper,,,,,,Y,,Y,,,
SRFQ9,SRFQ9,,-135.896667,63.590556,479.3,WSC gage - Stewart River nr Mayo (YT),SRFQ9,,Yuk_Can,,,,,,Y,Y,Y,,,
SRGA2,Small Arms Range Fort Wainwright,,-147.616667,64.8,0,RAWS site at Fort Wainwright,SRGA2,,Tanana,,,,,,Y,,Y,,,
SRKA2,Squirrel River RAWS,,-160.4375,66.976667,45.7,RAWS site nr Kotzebue,SRKA2,,Northsl,,,,,,Y,,Y,,,
SRMQ9,SRMQ9,,-139.254444,63.282222,457.2,WSC gage - Stewart River at mouth (YT),SRMQ9,,Yuk_Can,,,,,,Y,Y,Y,,,
SRRA2,SRRA2,,-149.419444,60.14,7.6,NWS Wireweight - Resurrection River at Seward,SRRA2,,Kenai,,,,,,Y,,Y,,,
SRSA2,SRSA2,,-156.15,62.32,297,Middle Kuskowim snow course,SRSA2,,Alaska,,,,,,Y,,Y,,,Y
SRVA2,Stony River RAWS,,-156.440556,61.643889,80.8,RAWS site,SRVA2,,Kuskokwim,,,,,,Y,,Y,,,
SRYA2,SRYA2,,-139.4925,59.586667,24.1,USGS gage - Situk River nr Yakutat,SRYA2,,Southeast,,,,,,Y,Y,Y,,,
SSMA2,Site Summit RAWS,,-149.528333,61.258333,1196,RAWS site abv Eagle River,SSMA2,,Anch,,,,,,Y,,Y,,,
STAA2,STAA2,,-146.05,61.9,1990,St Anne Lake snowcourse,STAA2,,Alaska,,,,,,Y,,Y,,,Y
STEA2,STEA2,,-141.56,65.46,2850,Step Mountain snow course,STEA2,,Alaska,,,,,,Y,,Y,,,Y
STGA2,Sterling Robinson Loop,,-150.816111,60.548333,0,ANC Mesonet site near Sterling,STGA2,,Anch,,,,,,Y,,Y,,,
STKA2,STKA2,,-132.130278,56.708056,7.6,USGS gage - Stikine River nr Wrangell,STKA2,,Southeast,,,,,,Y,Y,Y,,,
STNA2,Stony Strip RAWS,,-153.895833,61.000833,381,RAWS site in upper Stony River,STNA2,,Kuskokwim,,,,,,Y,,Y,,,
STPA2,STPA2,,-145.17,65.55,1620,Stack Pup Creek snowcourse,STPA2,,Alaska,,,,,,Y,,Y,,,Y
STTQ2,STTQ2,,-131.154444,57.900833,268.2,WSC gage - Stikine River at Telegraph Cr (BC),STTQ2,,Southeast,,,,,,Y,Y,Y,,,
STUA2,Stuart Creek RAWS,,-146.504444,64.718889,470.3,RAWS site nr Fairbanks,STUA2,,Tanana,,,,,,Y,,Y,,,
STVH1,St Stephens,,-157.778,21.366,0,,STVH1,,Hawaii,,,,,,Y,,Y,,,
SUCA2,SUCA2,,-147.545,62.698611,579.1,Susitna R nr Cantwell old USGS gage,SUCA2,,Matsu,,,,,,,Y,Y,,,
